28	00 00 24 00 11 7D
28	80 80 01 DF 11 A4
28	00 00 40 00 11 A7
28	00 00 01 80 11 A8
61	11 D2 81
28	20 00 00 00 12 4E
61	12 53 40
61	12 7E 81
61	12 7F 81
28	00 30 00 00 12 81
28	00 40 80 01 12 83
28	E0 00 08 00 12 9B
28	00 50 00 00 12 AD
28	04 00 00 00 12 B4
61	12 B5 81
28	00 80 00 00 12 CD
28	00 00 C0 00 12 D2
61	12 D8 81
61	12 F2 81
61	12 FB 81
61	12 FC 81
61	13 07 81
28	30 00 00 00 13 1F
28	18 00 00 00 13 20
28	24 00 00 00 13 21
28	2C 00 00 00 13 22
61	13 37 81
61	13 8D 81
61	13 8E 81
28	41 C0 04 00 13 9B
28	40 00 10 00 13 9C
61	13 A6 81
28	00 00 04 00 13 BA
28	00 00 02 00 13 BD
61	13 C4 81
61	13 C6 81
28	20 00 00 05 13 DD
61	13 DF 81
28	11 85 51 00 13 E3
61	13 F3 81
61	13 F4 81
61	14 18 81
61	14 1C 81
28	40 00 00 00 14 20
28	00 04 00 0D 14 2E
28	04 00 00 00 14 42
61	14 4C 81
61	14 4D 81
61	14 50 81
28	00 00 01 A0 14 8F
28	03 00 00 04 14 90
28	00 0C 00 76 14 91
61	14 D7 81
61	14 D8 81
61	14 D9 81
61	14 DA 81
61	14 DB 81
61	14 DC 81
61	14 DD 81
61	14 DE 81
61	14 DF 81
61	14 E0 81
61	14 E1 81
61	14 E2 81
61	14 E3 81
61	14 E4 81
61	14 E5 81
61	14 E6 81
61	14 E7 81
61	14 E8 81
61	14 E9 81
61	14 EA 81
61	14 EB 81
61	14 EC 81
61	14 ED 81
61	14 EE 81
61	14 EF 81
61	14 F0 81
61	14 F1 81
61	14 F2 81
61	14 F3 81
61	14 F4 81
61	14 F5 81
61	14 F6 81
61	14 F7 81
61	14 F8 81
61	14 F9 81
61	14 FA 81
61	14 FB 81
61	14 FC 81
61	14 FD 81
61	14 FE 81
61	14 FF 81
61	15 00 81
61	15 01 81
61	15 02 81
61	15 03 81
61	15 04 81
61	15 05 81
61	15 06 81
61	15 07 81
61	15 08 81
61	15 09 81
61	15 0A 81
61	15 0B 81
61	15 0C 81
61	15 0D 81
61	15 0E 81
61	15 0F 81
61	15 10 81
61	15 11 81
61	15 12 81
61	15 13 81
61	15 14 81
61	15 15 81
61	15 16 81
61	15 17 81
61	15 18 81
61	15 19 81
61	15 1A 81
61	15 1B 81
61	15 1C 81
28	00 18 00 03 15 25
61	15 26 81
61	15 31 81
61	15 32 81
61	15 34 81
28	40 00 00 00 16 29
61	16 2C 81
28	00 00 1C 00 16 32
61	16 34 81
28	00 00 08 00 16 45
28	3F EF 00 01 16 48
61	16 50 81
61	16 51 81
61	16 52 81
61	16 53 81
61	16 54 81
28	00 04 00 00 16 66
28	04 00 00 00 16 7E
61	16 9B 81
61	16 AC 81
61	16 B2 81
61	16 C2 81
61	16 C3 81
28	40 00 00 00 16 C6
28	10 00 00 00 16 C9
61	16 CF 40
28	00 40 00 00 16 D1
61	16 DE 81
28	66 22 00 00 16 E4
28	00 00 88 00 16 E7
28	10 01 07 80 16 EC
28	3F FF FF FF 16 F0
28	3F FF FF FF 16 F1
28	3F FF FF FF 16 F2
28	3F FF FF FF 16 F3
28	3F FF FF FF 16 F4
28	3F FF FF FF 16 F5
28	3F FF FF FF 16 F6
28	3F FF FF FF 16 F7
28	3F FF FF FF 16 F8
61	16 FE 81
28	00 02 00 00 17 0C
28	40 A0 00 00 17 11
28	08 00 00 40 17 12
28	01 80 00 00 17 14
28	80 00 00 00 17 16
61	17 30 81
28	01 00 00 00 17 33
28	01 00 00 00 17 37
28	04 00 00 20 17 39
28	00 80 00 00 17 41
28	56 00 FD 46 17 4A
28	00 00 02 00 17 4F
28	00 00 0C 08 17 53
61	17 68 81
61	17 69 81
61	17 BF 81
61	17 C0 81
61	17 C1 81
61	17 C2 81
61	17 C3 81
61	17 C4 81
61	17 C5 81
61	17 C6 81
61	17 C7 81
28	00 00 40 00 17 D5
28	40 00 00 00 17 DB
28	80 00 00 00 17 E3
28	80 00 00 00 17 E8
28	00 02 00 70 17 FC
28	FE FD EE 60 18 08
28	FE FD EE 60 18 09
28	00 C3 24 44 18 0A
61	18 0C 60
28	00 02 C0 00 18 0D
28	00 00 04 00 18 0E
28	00 00 14 F4 18 12
28	00 00 20 00 18 14
28	00 10 00 00 18 15
61	18 18 81
28	80 00 00 00 18 37
61	18 46 81
28	00 40 00 00 18 56
28	80 00 10 E0 18 57
28	41 40 00 00 18 6B
28	00 10 00 00 18 CD
61	18 D9 81
61	18 E2 81
28	20 00 00 00 18 EB
61	18 EC 7E
28	00 06 00 00 18 F0
61	18 F8 81
61	18 F9 81
28	08 00 00 00 19 05
28	19 00 00 7F 19 09
28	19 00 00 7F 19 0A
28	19 00 00 7F 19 0B
28	19 00 00 7F 19 0C
28	19 00 00 7F 19 0D
28	19 00 00 7F 19 0E
28	19 00 00 7F 19 0F
28	19 00 00 7F 19 10
28	00 00 08 00 19 2F
28	00 02 80 00 19 30
28	00 08 00 00 19 36
28	3F 43 F4 00 19 3D
28	00 08 40 00 19 40
28	20 00 00 00 19 41
28	40 00 00 00 19 69
28	00 01 10 00 19 6B
28	00 00 40 00 19 7A
28	00 04 00 00 19 8F
28	00 01 00 00 19 A2
28	02 00 00 00 19 A5
61	19 A8 81
28	19 00 00 7F 19 C2
28	19 00 00 7F 19 C3
28	19 00 00 7F 19 C4
28	19 00 00 7F 19 C5
28	00 00 22 B1 19 C9
28	80 00 00 00 19 D5
28	20 00 00 00 19 D9
61	19 DC 81
28	02 01 78 00 19 E1
61	19 E4 81
28	00 00 00 AC 19 F8
61	1A 17 81
28	00 00 40 00 1A 23
28	80 00 00 00 1A 24
28	E0 00 00 00 1A 26
61	1A 59 81
28	80 00 00 00 1A 62
61	1A 66 81
61	1A 6E 81
61	1A 6F 81
28	00 08 00 00 1A 79
28	00 80 00 00 1A 8B
61	1A 8C 81
28	00 00 00 C8 1A 8D
28	00 00 01 00 1A 8E
28	00 00 00 C1 1A 97
61	1A 9A 81
61	1A 9B 81
61	1A 9C 81
61	1A 9D 81
61	1A 9E 81
61	1A 9F 81
61	1A A0 81
61	1A A1 81
61	1A A2 81
61	1A A3 81
61	1A A4 81
61	1A D3 81
61	1A D4 81
61	1A E0 7F
61	1A E4 7E
61	1A EB 81
28	20 00 00 00 1A FE
28	00 00 01 00 1B 00
28	00 00 01 00 1B 08
61	1B 4F 7F
28	10 00 00 00 1B 60
28	0F 81 40 00 1B 7B
28	00 00 00 80 1B 88
28	5F 80 00 00 1B 8C
28	00 00 70 E9 1B A6
61	1B A7 6E
28	00 00 70 E9 1B A8
61	1B A9 6E
28	00 00 7B 7D 1B AA
28	00 00 0C 83 1B AB
28	00 00 74 E3 1B AC
61	1B AD 6D
28	00 00 6B F0 1B AE
61	1B AF 6C
28	00 00 6F 52 1B B0
61	1B B1 6C
28	00 00 74 C8 1B B2
61	1B B3 6C
28	00 00 91 0E 1B B4
61	1B B5 6B
28	80 00 00 00 1B B7
61	1B BC 7F
61	1B BD 81
61	1B BF 7E
28	00 C0 00 00 1B C3
28	00 0C CC 10 1B D0
61	1B D2 76
61	1B DE 81
28	00 00 90 50 1C 04
61	1C 4E 81
61	1C 55 81
61	1C 56 81
61	1D 6E 78
61	1D 6F 81
28	80 00 00 00 1D 73
28	00 00 04 01 1D 78
28	00 00 02 00 1D 7E
61	1D BC 7C
28	88 40 84 03 1D BE
28	00 00 20 00 1D C2
28	08 00 00 00 1D C6
61	1D C8 01
61	1D D1 7F
28	80 00 00 00 1D D9
61	1D E2 81
61	1D E3 81
61	1D E4 81
28	00 18 00 21 1D E7
28	00 00 00 E7 1E 1E
61	1E 29 7F
61	1E 2A 78
61	1E 2B 81
61	1E 2C 81
61	1E 2D 81
61	1E 76 7C
61	1E 81 81
61	1E 82 81
28	00 00 08 40 1E 83
28	00 00 00 E2 1E 91
28	20 00 00 00 1E 9C
28	10 00 00 00 1E A7
61	1E A8 7D
61	1E B7 81
28	01 00 00 00 1E B8
28	40 00 00 00 1E BF
61	1E C9 81
28	00 10 00 00 1E D6
28	08 00 00 00 1E E0
61	1E E5 81
28	20 00 00 00 1E E6
28	30 00 00 00 1E EC
28	02 00 00 00 1E F3
61	1F 18 81
61	1F 2D 81
61	1F 2E 81
61	1F 2F 81
28	00 01 2D E4 1F 34
61	1F 3A 81
61	1F 3B 81
28	00 00 08 00 1F 3E
61	1F 3F 7A
61	1F 44 81
61	1F 5D 81
61	1F 5E 81
61	1F 5F 81
28	00 01 80 64 1F 68
28	0C 00 00 00 1F 69
61	1F 6A 81
61	1F 83 81
61	1F 84 81
61	1F 85 81
61	1F 86 81
61	1F 87 81
61	1F 88 81
28	80 00 00 00 1F 99
28	80 00 00 00 1F 9B
61	1F A7 81
61	1F B0 81
61	1F B1 81
61	1F B2 81
61	1F B3 81
61	1F B4 81
61	1F B5 81
61	1F B6 81
61	1F B7 81
61	1F B8 81
61	1F B9 81
61	1F DD 81
28	08 00 00 00 1F DE
61	1F ED 81
61	1F EE 81
28	00 03 00 00 20 05
28	40 00 00 00 20 0B
28	00 08 00 00 20 0F
28	40 00 00 00 20 15
61	20 1F 40
61	20 32 81
28	00 10 00 00 20 35
28	00 00 80 00 20 42
28	0F F5 00 02 20 54
28	00 00 08 00 20 5A
61	20 5B 7F
61	20 88 6D
61	20 8B 81
61	20 8C 81
61	20 8D 81
61	20 8E 81
61	20 8F 81
61	20 93 81
61	20 FA 78
61	21 0F 81
61	21 10 81
61	21 11 81
61	21 12 81
61	21 13 81
61	21 14 81
61	21 15 81
61	21 16 81
61	21 17 81
61	21 18 81
61	21 19 81
61	21 1A 81
61	21 1B 81
61	21 1C 81
61	21 1D 81
61	21 1E 81
61	21 1F 81
61	21 20 81
61	21 21 81
61	21 22 81
28	00 14 00 00 21 4E
61	21 53 81
28	00 04 00 00 21 65
61	21 67 81
28	FE B0 FE BE 21 78
28	F6 13 FE A2 21 79
28	FE B0 FE BE 21 7A
28	F6 13 FE A2 21 7B
61	21 7D 81
28	00 00 22 B1 21 83
61	21 99 81
61	21 B4 81
61	21 B5 81
61	21 B6 81
61	21 B7 81
28	00 00 20 00 21 D5
28	20 00 00 01 21 F5
61	21 FA 7F
61	22 19 7E
61	22 29 81
61	22 2A 81
61	22 2C 81
61	22 2D 81
61	22 2E 81
61	22 2F 81
61	22 30 81
28	01 04 00 00 22 33
28	41 00 00 01 22 34
28	00 00 63 52 22 35
61	22 61 81
61	22 62 81
61	22 63 81
61	22 64 81
61	22 65 81
61	22 66 81
61	22 67 81
61	22 68 81
61	22 69 81
61	22 6A 81
61	22 6B 81
61	22 6C 81
61	22 6D 81
61	22 6E 81
61	22 6F 81
61	22 70 81
61	22 71 81
61	22 72 81
61	22 73 81
61	22 74 81
61	22 75 81
61	22 76 81
61	22 77 81
61	22 78 81
61	22 79 81
61	22 7A 81
61	22 7B 81
61	22 7C 81
61	22 7D 81
61	22 7E 81
61	22 7F 81
61	22 80 81
61	22 81 81
61	22 82 81
61	22 83 81
61	22 84 81
61	22 85 81
61	22 86 81
61	22 87 81
61	22 88 81
61	22 89 81
61	22 8A 81
61	22 FE 7E
61	23 2D 81
61	23 67 81
61	23 68 81
61	23 6F 81
61	23 83 81
61	23 84 81
61	23 85 81
61	23 86 81
61	23 87 81
61	23 88 81
61	23 89 81
61	23 8A 81
61	23 8B 81
61	23 8C 81
61	23 9D 81
61	23 9E 81
61	23 9F 81
61	23 A0 81
61	23 A1 81
61	23 A2 81
61	23 A3 81
61	23 A4 81
61	23 A5 81
61	23 A6 81
61	23 A7 81
61	23 A8 81
28	00 40 80 02 23 AD
61	23 B1 81
61	23 B4 81
61	23 B7 81
61	23 BA 81
61	23 BD 81
61	23 DA 81
61	23 DB 81
61	23 DC 81
61	23 DD 81
61	23 DE 81
61	23 DF 81
61	23 E0 81
61	23 E1 81
61	23 E2 81
61	23 E3 81
61	23 E4 81
61	23 E5 81
61	23 E6 81
61	23 F0 81
61	23 FC 81
61	23 FF 81
61	24 00 81
61	24 44 81
61	24 48 81
61	24 4E 81
28	00 40 00 00 24 DA
61	24 DC 81
61	24 DE 81
61	24 E0 81
28	00 00 22 B1 24 E5
61	24 EB 7F
61	24 F4 81
61	24 F9 81
61	25 1D 81
61	25 38 81
61	25 76 81
61	25 7A 81
61	25 7C 81
61	25 87 81
61	25 88 81
61	25 89 81
61	25 8A 44
61	25 8C 81
61	25 8D 81
61	25 8E 81
61	25 8F 81
61	25 90 81
61	25 91 81
61	25 92 81
61	25 93 81
61	25 96 81
61	25 97 81
61	25 98 81
61	25 99 81
61	25 9A 81
61	25 9C 81
61	25 9D 81
61	25 9E 81
61	25 9F 81
61	25 BF 7F
28	00 01 00 00 25 D1
61	25 D4 81
61	25 D5 81
61	25 D6 81
61	25 D7 81
61	25 D8 81
61	25 D9 81
61	25 DA 81
61	25 DB 81
61	25 DC 81
61	25 DD 81
61	25 DE 81
61	25 DF 81
61	25 E0 81
61	25 E1 81
61	25 F3 81
61	25 FF 81
61	26 00 81
61	26 01 81
61	26 02 81
61	26 03 81
61	26 04 81
61	26 05 81
61	26 15 81
61	26 16 81
61	26 17 81
61	26 18 81
61	26 19 81
61	26 1A 81
61	26 1B 81
61	26 1C 81
61	26 1F 81
61	26 21 81
61	26 2D 81
61	26 2E 81
61	26 2F 1C
28	00 00 00 80 26 40
61	26 41 81
28	00 00 1F FE 26 44
61	26 48 7F
28	3F FF FF FF 26 49
28	3F FF FF FF 26 4A
28	3F FF FF FF 26 4B
28	3F FF FF FF 26 4C
28	3F FF FF FF 26 4D
28	3F FF FF FF 26 4E
28	3F FF FF FF 26 4F
28	3F FF FF FF 26 50
28	3F FF FF FF 26 51
28	3F FF FF FF 26 52
28	3F FF FF FF 26 53
28	3F FF FF FF 26 54
28	3F FF FF FF 26 55
28	3F FF FF FF 26 56
28	3F FF FF FF 26 57
28	3F FF FF FF 26 58
28	3F FF FF FF 26 59
28	3F FF FF FF 26 5A
28	3F FF FF FF 26 5B
28	3F FF FF FF 26 5C
28	3F FF FF FF 26 5D
28	3F FF FF FF 26 5E
28	3F FF FF FF 26 5F
28	3F FF FF FF 26 60
28	3F FF FF FF 26 61
28	3F FF FF FF 26 62
28	3F FF FF FF 26 63
28	3F FF FF FF 26 64
28	3F FF FF FF 26 65
28	3F FF FF FF 26 66
28	3F FF FF FF 26 67
28	3F FF FF FF 26 68
28	3F FF FF FF 26 69
28	3F FF FF FF 26 6A
28	3F FF FF FF 26 6B
61	26 7D 81
28	00 00 18 00 26 86
61	26 88 81
28	00 00 22 B1 26 8A
61	26 92 81
61	26 93 81
61	26 94 81
61	26 95 81
61	26 99 81
61	26 A6 81
28	40 00 00 00 26 AD
28	FE FD EE 60 26 AF
61	26 BD 7D
61	27 90 81
61	27 91 81
61	27 92 81
61	27 93 81
61	27 94 81
61	27 95 81
61	27 96 81
61	27 97 81
61	27 98 81
61	27 99 81
61	27 9A 81
61	27 9B 81
61	27 9C 81
61	27 9D 81
61	27 9E 81
61	27 9F 81
61	27 A0 81
61	27 A1 81
61	27 A2 81
61	27 A3 81
61	27 A4 81
61	27 A5 81
61	27 A6 81
61	27 A7 81
61	27 A8 81
61	27 A9 81
61	27 AA 81
61	27 AB 81
28	04 00 00 01 27 B0
61	27 B1 7F
61	27 C5 81
61	27 F5 81
61	28 06 69
61	28 14 81
61	28 18 81
28	00 00 04 F4 28 39
28	00 80 00 00 28 3A
61	28 4C 81
61	28 4E 81
61	28 4F 81
61	28 53 81
61	28 63 81
61	28 64 81
61	28 65 81
61	28 66 81
28	00 00 0E 70 28 A5
61	28 A6 81
28	00 C3 24 44 28 C5
28	FE FD EE 60 28 C6
61	28 E9 81
61	28 EC 81
61	28 EF 7F
61	29 32 81
61	29 33 81
61	29 55 81
61	29 58 81
61	29 5C 81
61	29 60 81
61	29 64 81
61	29 6E 81
28	E0 06 80 00 29 7C
28	01 C5 35 E4 29 97
28	FE B0 FE BE 29 B7
28	F6 13 FE A2 29 B8
28	FE B0 FE BE 29 B9
28	F6 13 FE A2 29 BA
28	FE B0 FE BE 29 BB
28	F6 13 FE A2 29 BC
28	00 00 00 F9 29 D2
61	29 E9 81
61	29 ED 81
28	02 00 00 00 29 F6
28	00 00 22 6C 2A 00
28	03 E8 22 8A 2A 01
61	2A 13 81
61	2A 16 81
61	2A 24 81
61	2A 25 81
61	2A 28 81
61	2A 29 81
61	2A 2A 81
61	2A 47 81
61	2A 48 81
61	2A 49 81
61	2A 4A 81
61	2A 4B 81
61	2A 4C 81
61	2A 4D 81
61	2A 4E 81
61	2A 62 81
28	00 00 00 FF 2A 98
61	2A 9C 81
61	2A A6 81
61	2A AF 81
61	2A C2 81
61	2A CA 81
61	2A E0 81
61	2A EB 81
61	2A EC 81
61	2A ED 81
61	2A EE 81
61	2A F0 81
61	2A F1 81
61	2A FC 81
61	2A FD 81
61	2B 08 81
61	2B 09 81
61	2B 33 81
61	2B 39 81
61	2B 53 81
61	2B 7A 81
61	2B 7B 81
61	2B 7C 81
61	2B 7D 81
61	2B 7E 81
61	2B 7F 81
