6796	-1
6797	200
6798	256
6807	193
6810	-1
6811	-1
6812	-1
6813	-1
6814	-1
6815	-1
6816	-1
6817	-1
6818	-1
6819	-1
6820	-1
6867	-1
6868	-1
6880	1
6884	2
6891	-1
6910	536870912
6912	256
6920	256
6991	1
7008	268435456
7035	260128768
7048	128
7052	1602224128
7078	28905
7079	18
7080	28905
7081	18
7082	31613
7083	3203
7084	29923
7085	19
7086	27632
7087	20
7088	28498
7089	20
7090	29896
7091	20
7092	37134
7093	21
7095	-2147483648
7100	1
7101	-1
7103	2
7107	12582912
7120	838672
7122	10
7125	1
7126	9
7134	-1
7172	36944
7246	-1
7253	-1
7254	-1
7534	8
7535	-1
7539	-2147483648
7544	1025
7550	512
7557	4
7612	4
7614	-2009037821
7618	8192
7622	134217728
7624	127
7633	1
7641	-2147483648
7650	-1
7651	-1
7652	-1
7655	1572897
7710	231
7721	1
7722	8
7723	-1
7724	-1
7725	-1
7798	4
7809	-1
7810	-1
7811	2112
7825	226
7836	536870912
7847	268435456
7848	3
7863	-1
7864	16777216
7871	1073741824
7881	-1
7894	1048576
7904	134217728
7909	-1
7910	536870912
7916	805306368
7923	33554432
7960	-1
7981	-1
7982	-1
7983	-1
7988	77284
7994	-1
7995	-1
7998	2048
7999	6
8004	-1
8029	-1
8030	-1
8031	-1
8040	98404
8041	201326592
8042	-1
8067	-1
8068	-1
8069	-1
8070	-1
8071	-1
8072	-1
8089	-2147483648
8091	-2147483648
8103	-1
8112	-1
8113	-1
8114	-1
8115	-1
8116	-1
8117	-1
8118	-1
8119	-1
8120	-1
8121	-1
8157	-1
8158	134217728
8173	-1
8174	-1
8197	196608
8203	1073741824
8207	524288
8213	1073741824
8223	64
8242	-1
8245	1048576
8258	32768
8276	267714562
8282	2048
8283	1
8328	19
8331	-1
8332	-1
8333	-1
8334	-1
8335	-1
8339	-1
8442	8
8463	-1
8464	-1
8465	-1
8466	-1
8467	-1
8468	-1
8469	-1
8470	-1
8471	-1
8472	-1
8473	-1
8474	-1
8475	-1
8476	-1
8477	-1
8478	-1
8479	-1
8480	-1
8481	-1
8482	-1
8526	1310720
8531	-1
8549	262144
8551	-1
8568	-21954882
8569	-166461790
8570	-21954882
8571	-166461790
8573	-1
8579	8883
8601	-1
8628	-1
8629	-1
8630	-1
8631	-1
8661	8192
8693	536870913
8698	1
8728	8
8729	2
8745	-1
8746	-1
8748	-1
8749	-1
8750	-1
8751	-1
8752	-1
8755	17039360
8756	1090519041
8757	25426
8801	-1
8802	-1
8803	-1
8804	-1
8805	-1
8806	-1
8807	-1
8808	-1
8809	-1
8810	-1
8811	-1
8812	-1
8813	-1
8814	-1
8815	-1
8816	-1
8817	-1
8818	-1
8819	-1
8820	-1
8821	-1
8822	-1
8823	-1
8824	-1
8825	-1
8826	-1
8827	-1
8828	-1
8829	-1
8830	-1
8831	-1
8832	-1
8833	-1
8834	-1
8835	-1
8836	-1
8837	-1
8838	-1
8839	-1
8840	-1
8841	-1
8842	-1
8958	2
8970	-1
9005	-1
9063	-1
9064	-1
9071	-1
9091	-1
9092	-1
9093	-1
9094	-1
9095	-1
9096	-1
9097	-1
9098	-1
9099	-1
9100	-1
9117	-1
9118	-1
9119	-1
9120	-1
9121	-1
9122	-1
9123	-1
9124	-1
9125	-1
9126	-1
9127	-1
9128	-1
9133	4227074
9137	-1
9140	-1
9143	-1
9146	-1
9149	-1
9168	512
9178	-1
9179	-1
9180	-1
9181	-1
9182	-1
9183	-1
9184	-1
9185	-1
9186	-1
9187	-1
9188	-1
9189	-1
9190	-1
9200	-1
9212	-1
9215	-1
9216	-1
9284	-1
9288	-1
9294	-1
9408	192
9434	1048576
9436	-1
9438	-1
9440	-1
9445	8883
9451	1
9460	-1
9465	-1
9501	-1
9528	-1
9590	-1
9594	-1
9596	-1
9607	-1
9608	-1
9609	-1
9610	60
9611	3
9612	-1
9613	-1
9614	-1
9615	-1
9616	-1
9617	-1
9618	-1
9619	-1
9622	-1
9623	-1
9624	-1
9625	-1
9626	-1
9628	-1
9629	-1
9630	-1
9631	-1
9681	65536
9684	-1
9685	-1
9686	-1
9687	-1
9688	-1
9689	-1
9690	-1
9691	-1
9692	-1
9693	-1
9694	-1
9695	-1
9696	-1
9697	-1
9715	-1
9727	-1
9728	-1
9729	-1
9730	-1
9731	-1
9732	-1
9733	-1
9749	-1
9750	-1
9751	-1
9752	-1
9753	-1
9754	-1
9755	-1
9756	-1
9759	-1
9761	-1
9773	-1
9774	-1
9775	100
9792	128
9793	-1
9796	8190
9800	1
9801	1073741823
9802	1073741823
9803	1073741823
9804	1073741823
9805	1073741823
9806	1073741823
9807	1073741823
9808	1073741823
9809	1073741823
9810	1073741823
9811	1073741823
9812	1073741823
9813	1073741823
9814	1073741823
9815	1073741823
9816	1073741823
9817	1073741823
9818	1073741823
9819	1073741823
9820	1073741823
9821	1073741823
9822	1073741823
9823	1073741823
9824	1073741823
9825	1073741823
9826	1073741823
9827	1073741823
9828	1073741823
9829	1073741823
9830	1073741823
9831	1073741823
9832	1073741823
9833	1073741823
9834	1073741823
9835	1073741823
9847	3
9853	-1
9862	6144
9864	-1
9866	8883
9874	-1
9875	-1
9876	-1
9877	-1
9881	-1
9894	-1
9901	1073741824
9903	-16912800
10128	-1
10129	-1
10130	-1
10131	-1
10132	-1
10133	-1
10134	-1
10135	-1
10136	-1
10137	-1
10138	-1
10139	-1
10140	-1
10141	-1
10142	-1
10143	-1
10144	-1
10145	-1
10146	-1
10147	-1
10148	-1
10149	-1
10150	-1
10151	-1
10152	-1
10153	-1
10154	-1
10155	-1
10160	67108865
10161	1
10181	-1
10229	-1
10246	23
10260	-1
10264	-1
10297	1269
10298	10485760
10316	-1
10318	-1
10319	-1
10323	-1
10339	-1
10340	-1
10341	-1
10342	-1
10405	3696
10406	-1
10437	12792912
10438	-16912800
10473	-1
10476	-1
10479	1
10546	-1
10547	-1
10581	-1
10584	-1
10588	-1
10592	-1
10596	-1
10606	-1
10620	-536444928
10679	-21954882
10680	-166461790
10681	-21954882
10682	-166461790
10683	-21954882
10684	-166461790
10729	-1
10733	-1
10742	33554432
10752	8812
10753	65544842
10771	-1
10774	-1
10788	-1
10789	-1
10792	-1
10793	-1
10794	-1
10823	-1
10824	-1
10825	-1
10826	-1
10827	-1
10828	-1
10829	-1
10830	-1
10850	-1
10904	255
10908	-1
10918	-1
10927	-1
10946	-1
10954	-1
10976	-1
10987	-1
10988	-1
10989	-1
10990	-1
10992	-1
10993	-1
11004	-1
11005	-1
11016	-1
11017	-1
11059	-1
11065	-1
11091	-1
11130	-1
11131	-1
11132	-1
11133	-1
11134	-1
11135	-1
11136	-1
11137	-1
11138	-1
11139	-1
11140	-1
11141	-1
11142	-1
11143	-1
11144	-1
11145	-1
11146	-1
11147	-1
11148	-1
11149	-1
11150	-1
11151	-1
11152	-1
11153	-1
11154	-1
11155	-1
11156	-1
11157	-1
11158	-1
11159	-1
11160	-1
11161	-1
11162	-1
11163	-1
11164	-1
11165	-1
11166	-1
11167	-1
11168	-1
11169	-1
11170	-1
11171	-1
11172	-1
11173	-1
11174	-1
11175	-1
11176	-1
11177	-1
11178	-1
11179	-1
11180	-1
11210	340002816
11211	195
11214	-1
11217	60
11261	-1
11262	-1
11263	-1
11264	-1
11265	-1
11266	-1
11267	-1
11268	-1
11269	-1
11270	-1
11271	-1
11272	-1
11273	-1
11274	-1
11275	-1
11276	-1
11277	-1
11278	-1
11279	-1
11280	-1
11281	-1
11282	-1
11283	-1
11284	-1
11285	-1
11286	-1
11287	-1
11288	-1
11289	-1
11290	-1
11291	-1
11292	-1
11293	-1
11294	-1
11295	-1
11296	-1
11297	-1
11298	-1
11299	-1
11300	-1
11301	-1
11302	-1
11329	-1
11330	22
11333	2
11335	16
11339	-1
11340	-1
11355	-1
11407	-1
11408	-1
11409	-1
11410	-1
11411	-1
11412	-1
11413	-1
11414	-1
11415	-1
11416	-1
11417	-1
11418	-1
11419	-1
11420	-1
11421	-1
11422	-1
11423	-1
11424	-1
11425	-1
11426	-1
11427	-1
11428	-1
11429	-1
11430	-1
11431	-1
11432	-1
11433	-1
11434	-1
11435	-1
11436	-1
11437	-1
11457	-1
11469	1
11482	16
11489	29705712
11553	-1
11562	32834
11563	-59638661
11564	52626217
11565	-59638661
11566	52626217
11567	-59638661
11568	52626217
11598	-1
11601	8
11611	-1
11615	-1
11616	-1
11617	-1
11618	-1
11621	-1
11622	-1
11626	-1
11628	-1
11629	-1
11651	25165824
11661	-1
11665	-1
11669	-1
11700	-1
11704	6530
11714	1269
11715	199
11718	1073760272
11719	157680993
11721	4
11728	9569
11729	4
11730	265551872
11731	-1
11755	-1
11756	-1
11757	-1
11762	8888
11792	-1
11815	-1
11818	-1
11819	-1
11854	-1
11876	-1
11878	-1
11880	-1
11883	-1
11884	-1
11885	-1
11886	-1
11887	-1
11888	-1
11889	-1
11890	-1
11899	-1
11901	-1
11902	-1
11906	-1
11907	-1
11908	-1
11909	-1
11944	-1
11967	-1
11968	134742017
11974	4096
11978	-1
11979	-1
11980	-1
11986	-1
11987	-1
11995	264
12031	-1
12032	-1
12033	-1
12051	-1
12054	-1
12063	-1
12064	-1
12065	-1
12066	-1
12067	-1
12068	-1
12069	-1
12070	-1
12142	-1
12165	-1
12168	3
12171	-1
12181	-1
12194	16777216
12207	-1
12220	-1
12221	-1
12240	8388608
12243	-1
12246	-1
12258	-1
12313	-1
12318	8192
12347	-1
12351	1
12411	1
12440	-1
12462	-1
12496	-1
12497	-1
12498	-1
12500	-1
12501	-1
12502	-1
12503	-1
12504	-1
12505	-1
12506	-1
12507	-1
12508	-1
12509	-1
12510	-1
12511	-1
12512	-1
12513	-1
12514	-1
12515	-1
12516	-1
12526	16384
12577	1
12587	-1
12593	-1
12594	-1
12595	-1
12596	-1
12597	-1
12598	-1
12599	-1
12601	-1
12602	-1
12605	-1
12606	-1
12610	224694
12612	-1
12622	-1
12623	-1
12624	-1
12626	-1
12675	-1
12695	-1
12696	-1
12703	-1
12704	-1
12778	1044735
12858	2048
12861	-16912800
12862	-16912800
12863	12792912
